,-1.08076983488248E-05,0.000626319086825,-0.01474430886487,0.999849500931296,-0.009109244973897,0.000414496184508,-0.000195703983158,,-2.88224373296183E-14,-8.38608798408784E-15,-2.20639321853001E-16,2.49567164668455E-16,3.45744607717512E-16,9.78385250302405E-18,-4.83346845616613E-18,1.25007060560977E-17,2.00405142542295E-17,1.19217441488339E-17,1.66389058671292E-16,-1.034883304261E-16,-3.18852784829367E-17,4.29200507998933E-18,1.47472247324895E-16,-1.15691073501518E-16,-1.38829806250451E-16,3.03588800098609E-17,1.37610949554535E-16,4.43917677630854E-17,4.44990810836502E-18,1.14722148805513E-16,-1.21048881648962E-16,1.57321917549066E-16,6.22820769994112E-17,8.29284751881789E-17,2.73892433274039E-17,-3.18229560549596E-17,-3.47922699519224E-17,5.45928648539977E-17,-8.45551429467614E-17,3.82366169004493E-17,7.67602043562078E-22
,-3.26791451366049E-06,4.74071717368463E-06,-3.40234548845686E-06,4.63991628221563E-05,-0.001746555473838,-0.167594721499868,-0.036341730526458,,0.92765696126427,0.331591447623127,0.00937596790562,1.79003429593517E-05,1.66258497158965E-05,2.0545279818235E-06,3.657290151224E-11,-2.46543553155174E-16,-1.81945534124935E-18,4.18684731338221E-17,1.81114792720405E-17,-1.38713696784875E-17,1.24906866067447E-16,-2.53963994427597E-17,1.54064557007574E-16,-4.95156949551471E-17,-5.06194569004653E-17,-6.7917803216744E-17,4.73889513405513E-17,3.08749597148647E-17,-1.83131854209894E-17,-1.02568877404111E-16,-1.96686140287876E-16,9.83775028595928E-18,1.50446877443344E-16,9.65097768180616E-17,-1.95594633955421E-16,2.13106022967956E-17,1.62098314851766E-16,-6.24979286799129E-17,-1.15899012368964E-16,-4.03116436380968E-17,6.3507753817171E-19
,-3.26791451370611E-06,4.74071717371238E-06,-3.402345488554E-06,4.63991627938087E-05,-0.001746555473795,-0.167594721499784,-0.036341730526356,,0.303451252243641,-0.936670575234484,-0.033967702072686,3.65934527956482E-05,1.07571364428602E-05,-7.54298238006753E-06,-2.33685904871249E-10,8.40628937206552E-17,2.18683129597811E-16,1.40921451158184E-17,1.27188450497127E-17,-2.92460092196612E-17,1.51938311237824E-17,-1.57369926028767E-17,-1.13831781171272E-16,2.06923354041092E-16,-7.23733412609664E-18,-3.55320539842091E-18,7.81689444712686E-17,-8.06629099111598E-19,3.8384214245774E-17,-1.70231049934105E-16,3.70268661178689E-16,3.5833740729134E-17,4.57628848690367E-17,-1.93483481343783E-17,8.57685387088182E-18,5.20988513741686E-17,-4.33852208686104E-16,-6.15516104101126E-18,-4.12943513909024E-17,-3.78138908860139E-18,1.35819223353534E-18
,-4.92019522916105E-06,8.16411736598299E-06,-2.96376824042328E-05,-0.009114362785613,-0.999905242139111,0.010303133890487,0.000528768870494,,-3.86941997540378E-14,-1.3837455486998E-14,-3.98539166078515E-16,-1.92265322014624E-16,-1.71639690900261E-16,-7.04267198355813E-18,-8.92067961657892E-19,-5.22253936884429E-17,6.93855699438832E-18,1.97089454415101E-17,-1.61123233638058E-16,-4.9223411941325E-18,2.98741635958784E-17,-2.18808401667484E-17,-2.55108608056102E-16,5.50256211823877E-17,3.47073485673831E-17,9.12427452832451E-17,-3.5221126795831E-17,-9.68141180902456E-17,-1.99262479282086E-17,1.15937807343691E-16,1.37691783736636E-16,-8.37721623060428E-17,-2.74213630037004E-17,-4.75243549192734E-17,-9.88319312357636E-17,6.05392591149484E-18,9.9544683149255E-17,-8.85268436135207E-18,-8.50889060629514E-18,2.23868659790936E-17,2.24905575676533E-20
,-3.26791451370611E-06,4.74071717364597E-06,-3.40234548855399E-06,4.63991627920307E-05,-0.001746555473795,-0.167594721499805,-0.036341730526345,,-0.038510283165816,0.018976579340437,-0.000404138474213,0.799675992494061,0.573563535213896,0.016973437917232,-2.87635577988126E-07,-4.66359090984702E-14,-3.75834526112322E-14,4.59036729168046E-16,-3.18015927490321E-17,-1.36620440198413E-16,-7.64193184014124E-17,1.91692330727277E-17,-1.09844661215941E-16,-1.11465774163214E-17,-8.05351115296706E-17,2.06620169444521E-16,4.52661024377565E-18,4.52859211939755E-18,-3.71081211403245E-17,1.38882042557518E-16,1.22638030990802E-17,1.17234068745691E-16,-1.33613555170136E-16,1.31420314637368E-16,-2.14993155553047E-16,7.38979696390297E-17,5.85364028053286E-17,-3.45547077122922E-17,3.49843640657179E-17,2.31005019535212E-17,-1.38356944344485E-18
,-0.999867103180428,-0.015712894333099,0.004344717617398,6.3135723810505E-05,4.28143668020943E-06,1.87935150524066E-05,6.59444565787037E-07,,-5.55090945695601E-16,-1.11022302462516E-16,-3.29597460435593E-17,-1.11022302462516E-16,-5.55111512312578E-17,-4.68375338513738E-17,-3.84399168633967E-17,8.31585785332179E-18,-6.01059989195525E-17,-1.03259363456216E-16,-7.83657054103018E-17,1.56287326304307E-18,-2.10590299165735E-18,-7.44578012429019E-17,2.98354897044571E-17,-1.46735107717953E-16,4.19658652884974E-17,1.43121317556868E-16,2.57771811615474E-17,-6.44530427350932E-17,3.41580212467626E-19,6.47453203866347E-17,-5.67609322663288E-17,-8.65741281795938E-17,-6.41780571355846E-17,-3.22969476031883E-17,1.82489891482353E-16,-1.41648738092969E-17,-1.06093750526883E-16,1.28077591856867E-16,4.92115165107947E-17,2.43979596891833E-17,1.21250907137974E-22
,-3.26791451370611E-06,4.74071717364597E-06,-3.40234548855399E-06,4.63991627920307E-05,-0.001746555473795,-0.167594721499805,-0.036341730526345,,-0.038588644313893,0.020536653104157,-0.045182649701553,-0.004523880045591,-0.04819556811403,-0.002631090572409,0.981980511466212,-7.21769712413156E-06,1.9291657457533E-06,1.30076480955252E-08,3.45533664777353E-09,1.53356848176295E-09,2.2568460392026E-10,-5.52040786272307E-17,4.56445616192983E-17,-2.84465481357486E-17,1.37275896900129E-17,4.16221661284273E-17,8.65255718210537E-18,3.64101146733562E-17,2.29493192530045E-16,2.63813570756966E-16,-2.71701947099886E-17,6.33890841498575E-18,3.51505973167434E-17,-4.65644775813492E-17,1.03370349846826E-16,-3.17357003211037E-16,5.29830306714695E-17,-2.4305009862332E-18,-1.57725146497787E-17,-1.46045086579071E-17,8.06652895754114E-18
,-3.26791451370611E-06,4.74071717364597E-06,-3.40234548855399E-06,4.63991627920307E-05,-0.001746555473795,-0.167594721499805,-0.036341730526345,,-0.038588644267888,0.020536652464779,-0.045182631665904,-0.004523594208115,-0.048197376479859,-0.002600705156762,-0.0363621874172,0.932976036022968,-0.304169724031421,2.16282644486427E-06,-1.87974488804577E-05,-3.91009277709215E-06,2.56977643607214E-08,2.2553829206492E-13,-2.91161797869761E-16,-3.72854144941672E-16,2.80204908066993E-19,1.04796255929615E-16,-6.44026785790199E-17,-5.01390114485837E-17,-5.39817790376932E-19,1.52466584426986E-16,-1.77967437427291E-16,1.00260051461024E-18,-1.5082321572645E-16,3.741600646469E-17,-9.36881884265913E-17,3.55546885692501E-17,-1.21048154663157E-17,5.317601039868E-18,1.70811890403754E-16,1.64400966738939E-18,-8.99948275791894E-18
,-3.26791451370611E-06,4.74071717364597E-06,-3.40234548855399E-06,4.63991627920307E-05,-0.001746555473795,-0.167594721499805,-0.036341730526345,,-0.038588644267888,0.020536652464774,-0.045182631665767,-0.004523594205932,-0.048197376493062,-0.00260070493685,-0.036369526697011,0.268060785915429,0.943983001161864,-0.001573444825943,-5.88294049021327E-05,-2.71209118832298E-05,-5.66341935823707E-06,-7.45116307665049E-14,-1.75368199919494E-16,-1.53910012720105E-16,3.22400456544306E-19,3.12346791572963E-17,-5.75629873669519E-18,-4.00645594586532E-17,-3.68552061396808E-19,2.14788330096718E-17,4.96888253501936E-16,2.17945062830441E-17,-6.79644745446641E-18,-2.22412800758217E-17,-1.52974953530347E-18,2.13712597584949E-16,-1.27025735602521E-16,-1.10249411395318E-17,1.06619414480921E-17,-2.00690129042425E-18,-2.01648268453276E-18
,-3.26791451370611E-06,4.74071717364597E-06,-3.40234548855399E-06,4.63991627920307E-05,-0.001746555473795,-0.167594721499805,-0.036341730526345,,-0.038588644267888,0.020536652464774,-0.045182631665766,-0.004523594205938,-0.048197376493573,-0.002600704929657,-0.036369958176366,-0.047568562243033,-0.024155338767226,0.930141681962363,0.282154360453168,0.122720406670826,0.01678575690593,-1.00144602424196E-08,9.74111426818071E-13,4.76168329620434E-13,-1.06616044562007E-16,-1.71347911524308E-17,-1.50713899058371E-17,-4.24273718781569E-17,1.37817660621693E-17,-1.60813037062972E-16,-8.41622682733157E-17,-2.63337224562226E-17,1.23363785956174E-16,5.35625753877516E-18,-1.66981509077828E-17,-1.13219544971569E-16,1.22423590055125E-16,-6.83262063842503E-17,-1.03381852600887E-16,-5.24057436188235E-17,2.03917096793638E-19
,-3.26791451370611E-06,4.74071717364597E-06,-3.40234548855399E-06,4.63991627920307E-05,-0.001746555473795,-0.167594721499805,-0.036341730526345,,-0.038588644267888,0.020536652464774,-0.045182631665766,-0.004523594205941,-0.048197376493549,-0.002600704930071,-0.036369944321927,-0.048176633522285,-0.026067826537454,-0.34580396219979,0.864570743524182,0.301137862131643,0.047068658035822,7.01952498731391E-09,-2.57696268803813E-13,9.03216102160271E-14,-4.82439541314956E-17,-2.50408975138002E-16,2.12828235934099E-16,9.58965484126692E-19,6.98823641872612E-18,2.23012962573673E-18,3.80953286448147E-17,-7.2730251679486E-18,3.1519056130102E-16,-2.7895281892795E-16,5.05486506344222E-17,5.47676287409161E-18,2.93531669690445E-17,-1.38973060891923E-16,-1.11014362920642E-16,-4.23920327187023E-17,-8.71240704148249E-19
,-3.26791451370611E-06,4.74071717364597E-06,-3.40234548855399E-06,4.63991627920307E-05,-0.001746555473795,-0.167594721499805,-0.036341730526345,,-0.038588644267888,0.020536652464774,-0.045182631665766,-0.004523594205941,-0.04819737649355,-0.002600704930055,-0.036369944836929,-0.04806587217405,-0.025656410253029,-0.044001075076457,-0.352701795221831,0.747154639238011,0.524804397485019,-3.30211834397731E-09,2.99584225764456E-12,1.76746953782203E-12,6.59474139528841E-17,8.00547545410635E-17,-2.36558760089271E-16,6.08691285933737E-17,-1.70532759116943E-17,-5.96498263401503E-17,-4.34888440870677E-17,-1.51573345921285E-17,2.15164237472431E-16,1.60748469392336E-16,3.34603798758624E-16,1.18397358073807E-16,5.95625362489074E-17,-1.08834161097342E-16,-1.165582931302E-16,-4.52981063671716E-17,-5.50873646681843E-18
,-3.26791451370611E-06,4.74071717364597E-06,-3.40234548855399E-06,4.63991627920307E-05,-0.001746555473795,-0.167594721499805,-0.036341730526345,,-0.038588644267888,0.020536652464774,-0.045182631665766,-0.004523594205941,-0.04819737649355,-0.002600704930056,-0.036369944792995,-0.048060970737691,-0.025648770752327,-0.035346661996659,-0.173758338472606,0.45789784484435,-0.847869943804832,2.65661093231259E-07,2.53232506582188E-12,-6.56621204175132E-13,-3.3509774850724E-15,-2.10673041997581E-16,-1.37532287080505E-16,-5.52457311331701E-17,-7.12297253142339E-17,-6.07938645324545E-18,-6.22227258692845E-17,-8.45193251643043E-17,-9.03800973071997E-17,-1.90028127072234E-16,7.41333056281164E-17,-3.72656194171552E-17,-1.81767777287169E-17,4.09719555691629E-17,1.14854702448087E-16,1.01107255696467E-17,-1.11311258654662E-18
,-3.26791451370611E-06,4.74071717364597E-06,-3.40234548855399E-06,4.63991627920307E-05,-0.001746555473795,-0.167594721499805,-0.036341730526345,,-0.038588644267888,0.020536652464774,-0.045182631665766,-0.004523594205941,-0.04819737649355,-0.002600704930056,-0.036369944801186,-0.048055122162837,-0.025632707596748,-0.023972305286212,-0.029532697532484,-0.077565837917666,0.012343880135468,0.975900058977196,-5.57106629299166E-05,-7.71097963732308E-06,-3.03068743997672E-09,-1.50722338650612E-09,8.52916264953082E-11,-1.83676927936172E-10,-2.43644322455433E-16,1.02723664957177E-16,1.40573108178421E-17,-1.1603731069175E-18,2.28905115379434E-17,-8.80214337397389E-17,6.62622653761603E-17,-1.15135310578772E-16,-2.82872062351626E-17,-3.05497840991894E-17,2.24411418709985E-17,-1.57641306168631E-17,-9.71045782926614E-18
,-3.26791451370611E-06,4.74071717364597E-06,-3.40234548855399E-06,4.63991627920307E-05,-0.001746555473795,-0.167594721499805,-0.036341730526345,,-0.038588644267888,0.020536652464774,-0.045182631665766,-0.004523594205941,-0.04819737649355,-0.002600704930056,-0.036369944801186,-0.048055122170057,-0.02563270761947,-0.023972320420779,-0.029532732464666,-0.077565694285927,0.01234364444858,-0.048743449602285,0.833334376035994,0.505528284196937,-3.57210766917313E-05,-4.75871658914166E-06,-2.88312733054405E-07,-3.89870259269601E-07,7.86643128474858E-14,-1.85139307048785E-16,-2.29773988812835E-16,-4.28760092522587E-17,9.17078398622917E-17,7.11136924496892E-17,-1.05745406567217E-16,1.77298570472732E-16,2.47706406241943E-16,1.61208972950984E-18,-9.81458113068313E-18,-2.50102122267438E-17,1.36015240276375E-17
,-3.26791451370611E-06,4.74071717364597E-06,-3.40234548855399E-06,4.63991627920307E-05,-0.001746555473795,-0.167594721499805,-0.036341730526345,,-0.038588644267888,0.020536652464774,-0.045182631665766,-0.004523594205941,-0.04819737649355,-0.002600704930056,-0.036369944801186,-0.048055122170057,-0.025632707619469,-0.023972320420366,-0.029532732466565,-0.077565694278289,0.012343644442983,-0.048775486519202,0.460970224850939,-0.858782607529467,-0.000887294056358,4.17520114122577E-05,-3.34721969097519E-05,1.23229138737758E-05,9.43677382499224E-12,-2.63231291595354E-16,-1.25121445715165E-16,-3.99983648033347E-17,4.84362176857176E-17,2.39656721153787E-17,-7.55453406069763E-17,-6.91636301674363E-17,-2.08537717710935E-16,-2.1147132059838E-17,2.45612212326351E-17,-1.76344379791716E-17,4.8939912633256E-18
,-3.26791451370611E-06,4.74071717364597E-06,-3.40234548855399E-06,4.63991627920307E-05,-0.001746555473795,-0.167594721499805,-0.036341730526345,,-0.038588644267888,0.020536652464774,-0.045182631665766,-0.004523594205941,-0.04819737649355,-0.002600704930056,-0.036369944801186,-0.048055122170057,-0.025632707619469,-0.02397232042057,-0.029532732467819,-0.077565694273995,0.012343644435946,-0.048798940725082,-0.071412603062799,0.018884949472158,0.965135244778463,-0.107871611620757,0.037601808366956,0.002644707549663,-5.55415887782516E-09,-5.04109969620038E-13,-2.00283085164103E-13,-1.00960623248612E-16,-1.85885557088431E-16,3.95294396173918E-18,-2.78885677408166E-17,6.68266806962941E-17,-1.1697084602164E-17,4.35393409317992E-17,4.08834338500636E-17,-6.53052660204887E-18,4.95672218049154E-18
,-3.26791451370611E-06,4.74071717364597E-06,-3.40234548855399E-06,4.63991627920307E-05,-0.001746555473795,-0.167594721499805,-0.036341730526345,,-0.038588644267888,0.020536652464774,-0.045182631665766,-0.004523594205941,-0.04819737649355,-0.002600704930056,-0.036369944801186,-0.048055122170057,-0.025632707619469,-0.02397232042057,-0.02953273246782,-0.077565694273992,0.012343644435941,-0.048798963803791,-0.071897965214947,0.019629832957629,0.056215286082537,0.873090956450211,-0.418625690820859,0.061233335156166,2.93815031708651E-08,-3.58150270627112E-15,-2.25900995944053E-13,8.56861326579608E-17,-5.03379368783471E-16,3.47445851671741E-17,-9.52101387918928E-17,-5.73241586987559E-17,-8.39214164658712E-17,1.29816167548875E-16,7.5681841117248E-17,5.32901188025647E-17,2.87099666380432E-18
,-3.26791451370611E-06,4.74071717364597E-06,-3.40234548855399E-06,4.63991627920307E-05,-0.001746555473795,-0.167594721499805,-0.036341730526345,,-0.038588644267888,0.020536652464774,-0.045182631665766,-0.004523594205941,-0.04819737649355,-0.002600704930056,-0.036369944801186,-0.048055122170057,-0.025632707619469,-0.02397232042057,-0.02953273246782,-0.077565694273992,0.012343644435941,-0.048798966161366,-0.07192126691058,0.019656412941086,-0.053441580099064,0.34911291796322,0.882946162124336,0.200276843648654,-2.90451532873562E-08,8.13571831154063E-13,2.09925352600761E-12,-6.72359721718759E-17,-2.78674293157309E-17,-2.1086419964911E-16,-2.67743596372647E-16,6.82761881446957E-18,2.5184395408509E-17,3.75750122788178E-17,2.70816003612259E-17,-2.1217175478039E-17,-1.69725247905545E-18
